apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed,precipType,precipAccumulation
24.73,0.79,30.57,0.86,partly-cloudy-night,0,0,1010.04,Mostly Cloudy,34.25,1484060400,6.11,171,14.27,,
25.67,0.87,31.68,0.89,partly-cloudy-night,0,0,1010.45,Mostly Cloudy,34.67,1484064000,6.47,180,13.18,,
25.43,0.89,31.27,0.87,partly-cloudy-night,0,0,1010.8,Mostly Cloudy,34.72,1484067600,6.34,180,14.01,,
25.1,0.96,31.3,0.87,cloudy,0,0,1010.74,Overcast,34.71,1484071200,6.37,182,14.89,,
25.74,0.9,31.72,0.88,partly-cloudy-night,0,0,1010.75,Mostly Cloudy,34.83,1484074800,6.19,191,13.51,,
25.63,0.72,31.61,0.88,partly-cloudy-night,0,0,1010.66,Mostly Cloudy,34.82,1484078400,5.88,191,13.79,,
25.53,0.78,31.46,0.88,partly-cloudy-night,0,0,1010.45,Mostly Cloudy,34.69,1484082000,5.85,194,13.63,,
25.69,0.92,31.48,0.87,partly-cloudy-night,0,0,1010.54,Mostly Cloudy,34.88,1484085600,6.14,196,13.84,,
25.9,0.92,30.97,0.85,partly-cloudy-night,0,0,1010.07,Mostly Cloudy,34.88,1484089200,6.03,196,13.29,,
25.46,0.95,31.53,0.88,cloudy,0,0,1009.38,Overcast,34.83,1484092800,5.96,193,14.3,,
25.26,0.79,31.76,0.88,partly-cloudy-night,0,0,1008.74,Mostly Cloudy,34.85,1484096400,5.69,193,14.95,,
25.25,0.79,31.81,0.88,partly-cloudy-night,0,0,1007.49,Mostly Cloudy,34.91,1484100000,5.12,184,15.2,,
24.56,0.75,32.81,0.92,partly-cloudy-night,0,0,1006.1,Mostly Cloudy,34.87,1484103600,4.32,189,17.19,,
24.52,0.72,32.79,0.93,partly-cloudy-night,0,0,1004.83,Mostly Cloudy,34.58,1484107200,3.97,189,16.13,,
25.21,0.72,33.53,0.93,partly-cloudy-night,0,0,1003.47,Mostly Cloudy,35.45,1484110800,4.52,185,17.55,,
24.06,0.75,32.94,0.92,partly-cloudy-night,0,0,1001.38,Mostly Cloudy,34.98,1484114400,4.84,184,19.39,,
23.65,0.76,32.43,0.89,wind,0,0,999.53,Breezy and Mostly Cloudy,35.3,1484118000,5.2,183,22.61,,
23.63,0.76,32.47,0.88,wind,0,0,997.53,Breezy and Mostly Cloudy,35.64,1484121600,5.66,184,24.68,,
22.81,0.78,32.36,0.89,wind,0,0,995.55,Windy and Mostly Cloudy,35.37,1484125200,5.79,185,26.81,,
22.1,0.89,32.85,0.93,wind,0.0014,0.07,992.82,Windy and Mostly Cloudy,34.73,1484128800,3.3,186,26.1,rain,
19.79,0.94,32.5,0.98,snow,0.0285,0.69,989.83,Snow and Windy,33.07,1484132400,1.36,182,26.47,snow,0.217
19.88,1,32.94,0.99,snow,0.0326,0.61,988.05,Snow and Windy,33.28,1484136000,1.99,193,27.32,snow,0.248
23.43,0.98,34.2,0.96,wind,0.0102,0.25,986.79,Breezy and Overcast,35.16,1484139600,3.88,206,22.76,rain,
26.66,0.87,35.66,0.96,partly-cloudy-day,0.0025,0.16,986,Mostly Cloudy,36.69,1484143200,6.27,212,18.08,rain,
29.25,0.75,36.84,0.95,partly-cloudy-night,0.0027,0.18,985.76,Mostly Cloudy,38.24,1484146800,5.38,224,16.08,rain,
30.29,0.88,37.42,0.94,partly-cloudy-night,0.0035,0.17,985.56,Mostly Cloudy,38.95,1484150400,7.37,229,15.67,rain,
30.1,0.75,37.03,0.92,partly-cloudy-night,0,0,985.41,Mostly Cloudy,39.13,1484154000,7.51,240,17.12,,
29.58,0.72,36.2,0.9,partly-cloudy-night,0.0008,0.08,985.71,Mostly Cloudy,38.84,1484157600,9.3,245,17.62,rain,
29.9,0.71,36.64,0.92,partly-cloudy-night,0,0,985.97,Mostly Cloudy,38.88,1484161200,8,244,16.65,,
30.59,0.78,36.84,0.91,partly-cloudy-night,0,0,986.38,Mostly Cloudy,39.38,1484164800,7.81,246,16.55,,
30.76,0.47,36.14,0.88,partly-cloudy-night,0,0,986.91,Partly Cloudy,39.46,1484168400,8.11,253,16.25,,
30.14,0.63,35.67,0.87,partly-cloudy-night,0,0,987.46,Mostly Cloudy,39.31,1484172000,8.11,259,17.8,,
29.52,0.7,35.05,0.85,partly-cloudy-night,0,0,988.22,Mostly Cloudy,39.13,1484175600,8.11,266,19.28,,
28.98,0.45,34.42,0.84,partly-cloudy-night,0,0,988.95,Partly Cloudy,38.78,1484179200,8.11,267,19.6,,
28.65,0.41,34.1,0.84,partly-cloudy-night,0,0,989.64,Partly Cloudy,38.38,1484182800,8.11,269,18.85,,
28.35,0.67,34.08,0.87,partly-cloudy-night,0,0,990.42,Mostly Cloudy,37.69,1484186400,8.25,264,16.7,,
28.24,0.55,33.97,0.86,partly-cloudy-night,0,0,990.77,Partly Cloudy,37.7,1484190000,8.07,261,17.13,,
28.2,0.31,33.63,0.85,partly-cloudy-night,0,0,991.19,Partly Cloudy,37.76,1484193600,8.37,258,17.55,,
27.75,0.57,33.75,0.86,partly-cloudy-night,0,0,991.39,Partly Cloudy,37.64,1484197200,8.38,254,18.58,,
27.39,0.34,33.18,0.85,partly-cloudy-night,0,0,991.57,Partly Cloudy,37.31,1484200800,8.38,256,18.33,,
27.09,0.41,33.15,0.86,partly-cloudy-night,0,0,991.8,Partly Cloudy,37.07,1484204400,7.97,253,18.29,,
27.08,0.62,33.37,0.86,partly-cloudy-day,0,0,992.27,Mostly Cloudy,37.09,1484208000,8.3,256,18.43,,
26.64,0.68,33.15,0.86,partly-cloudy-day,0,0,992.62,Mostly Cloudy,36.92,1484211600,8.04,250,19.26,,
28.27,0.22,33.66,0.84,clear-day,0,0,992.84,Clear,38.09,1484215200,8.38,251,18.85,,
28.65,0.29,32.62,0.78,partly-cloudy-day,0,0,992.67,Partly Cloudy,38.84,1484218800,8.38,252,21.29,,
29.42,0.35,32.76,0.77,partly-cloudy-day,0,0,992.63,Partly Cloudy,39.52,1484222400,8.28,253,21.84,,
29.02,0.36,32.51,0.77,partly-cloudy-day,0,0,992.84,Partly Cloudy,39.06,1484226000,8.15,256,20.98,,
27.66,0.21,31.96,0.8,clear-day,0,0,993.09,Clear,37.5,1484229600,7.87,254,18.27,,
27.48,0.19,32.79,0.83,clear-night,0,0,993.32,Clear,37.42,1484233200,8.15,254,18.52,,
27.31,0.12,31.31,0.81,clear-night,0,0,993.35,Clear,36.64,1484236800,8.25,253,15.67,,
27.32,0.12,30.77,0.79,clear-night,0,0,993.35,Clear,36.59,1484240400,9.65,249,15.44,,
27.32,0.13,30.48,0.79,clear-night,0,0,993.28,Clear,36.31,1484244000,9.68,249,14.37,,
27.12,0,30.71,0.82,clear-night,0,0,992.75,Clear,35.67,1484247600,9.65,245,12.69,,
27.57,0,31.05,0.84,clear-night,0,0,992.64,Clear,35.51,1484251200,9.57,238,11.13,,
27.37,0,32.02,0.88,clear-night,0,0,992.47,Clear,35.11,1484254800,9.46,231,10.44,,
26.4,0,32.16,0.91,clear-night,0,0,992.1,Clear,34.43,1484258400,9.42,223,10.71,,
25.58,0,32.69,0.95,clear-night,0,0,991.51,Clear,34.07,1484262000,8.79,219,11.56,,
25.79,0.56,32.61,0.95,partly-cloudy-night,0,0,991.17,Partly Cloudy,33.79,1484265600,7.08,232,10.32,,
27.15,0.75,33.46,0.97,partly-cloudy-night,0,0,990.87,Mostly Cloudy,34.25,1484269200,6.34,222,8.77,,
27.36,0.75,32.47,0.96,partly-cloudy-night,0,0,990.34,Mostly Cloudy,33.39,1484272800,4.84,228,6.73,,
28.85,0.92,33.44,0.98,partly-cloudy-night,0,0,989.59,Mostly Cloudy,33.96,1484276400,3.29,226,5.62,,
33.49,0.95,32.7,0.97,cloudy,0,0,989.15,Overcast,33.49,1484280000,2.5,233,2.67,,
33.32,0.75,32.82,0.98,fog,0,0,989.05,Foggy,33.32,1484283600,1.67,161,1.5,,
33.12,0.81,32.3,0.97,partly-cloudy-night,0,0,988.85,Mostly Cloudy,33.12,1484287200,2.01,89,1.1,,
32.36,0.75,31.93,0.98,fog,0,0,988.82,Foggy,32.36,1484290800,1.34,41,1.35,,
30.07,0.68,32.75,0.99,fog,0,0,989.36,Foggy,32.96,1484294400,1.75,12,3.25,,
30.4,0.78,32.94,0.98,partly-cloudy-day,0,0,989.8,Mostly Cloudy,33.37,1484298000,3.04,21,3.35,,
34.13,0.87,32.72,0.94,partly-cloudy-day,0,0,990.3,Mostly Cloudy,34.13,1484301600,4.88,21,2.37,,
30.65,0.8,32.74,0.95,partly-cloudy-day,0,0,990.81,Mostly Cloudy,34.12,1484305200,5.19,5,3.88,,
28.93,0.8,32.86,0.96,partly-cloudy-day,0,0,991.36,Mostly Cloudy,33.96,1484308800,5.37,336,5.54,,
27.88,0.96,32.24,0.96,cloudy,0,0,991.88,Overcast,33.19,1484312400,4.7,305,5.7,,
28.26,0.8,32.14,0.97,partly-cloudy-day,0,0,992.2,Mostly Cloudy,32.95,1484316000,4.76,284,4.92,,
28.4,0.88,31.33,0.96,partly-cloudy-night,0,0,992.64,Mostly Cloudy,32.25,1484319600,4.62,281,3.97,,
27.6,0.95,31.57,0.98,cloudy,0,0,993.12,Overcast,32.04,1484323200,4.16,257,4.5,,
27.4,0.98,31.4,0.96,cloudy,0,0,993.51,Overcast,32.32,1484326800,4.02,247,5.06,,
26.05,0.84,31.19,0.96,partly-cloudy-night,0,0,993.88,Mostly Cloudy,32.13,1484330400,3.01,253,6.44,,
26.96,0.17,30.65,0.97,clear-night,0,0,994.23,Clear,31.37,1484334000,3.15,239,4.36,,
27.26,0.11,30.43,0.99,clear-night,0,0,994.65,Clear,30.71,1484337600,2.84,245,3.44,,
26.77,0.07,30.35,0.96,clear-night,0,0,994.8,Clear,31.24,1484341200,3.63,250,4.4,,
24.73,0.11,29.89,0.98,clear-night,0,0,995.14,Clear,30.3,1484344800,3.32,244,5.39,,
26.27,0.29,29.82,0.98,partly-cloudy-night,0,0,995.42,Partly Cloudy,30.35,1484348400,4.34,240,3.91,,
26.03,0.14,29.45,0.97,clear-night,0,0,995.8,Clear,30.32,1484352000,4.41,250,4.1,,
24.72,0.25,28.8,0.98,partly-cloudy-night,0,0,996.03,Partly Cloudy,29.35,1484355600,4.29,256,4.26,,
23.4,0.18,28.92,0.97,clear-night,0,0,996.5,Clear,29.58,1484359200,4.74,251,5.94,,
23.73,0.07,28.72,0.98,clear-night,0,0,996.53,Clear,29.16,1484362800,5.02,261,5.01,,
23,0.03,28.43,0.98,clear-night,0,0,996.65,Clear,28.93,1484366400,5.6,263,5.51,,
23.54,0.11,28.57,0.99,clear-night,0,0,996.93,Clear,28.92,1484370000,5.07,224,4.91,,
22.75,0.07,28.14,0.98,clear-night,0,0,997.36,Clear,28.73,1484373600,4.94,227,5.52,,
24.75,0.75,29.18,0.94,partly-cloudy-night,0,0,997.62,Mostly Cloudy,30.74,1484377200,5.26,232,5.98,,
26.46,0.83,30.1,0.92,partly-cloudy-day,0,0,997.76,Mostly Cloudy,32.25,1484380800,6.37,222,6.08,,
25.97,0.95,31.64,0.97,cloudy,0,0,998.06,Overcast,32.27,1484384400,4.8,232,6.8,,
27.35,0.54,32.33,0.93,partly-cloudy-day,0.0022,0.07,998.3,Partly Cloudy,34.04,1484388000,6.55,247,7.97,rain,
28.19,0.44,32.3,0.9,partly-cloudy-day,0.0009,0.09,998.39,Partly Cloudy,35.02,1484391600,7.2,264,8.58,rain,
28.66,0.64,32.67,0.88,partly-cloudy-day,0,0,998.44,Mostly Cloudy,35.8,1484395200,7.92,273,9.54,,
29.18,0.71,32.15,0.86,partly-cloudy-day,0,0,998.84,Mostly Cloudy,35.96,1484398800,8.25,274,8.91,,
29.16,0.75,32.07,0.87,partly-cloudy-day,0,0,999.29,Mostly Cloudy,35.52,1484402400,8.38,262,7.97,,
28.17,0.82,32.33,0.92,partly-cloudy-day,0,0,999.6,Mostly Cloudy,34.49,1484406000,8.21,262,7.51,,
28.15,0.75,32.18,0.92,partly-cloudy-night,0,0,999.91,Mostly Cloudy,34.24,1484409600,8.04,256,7.07,,
28.17,0.77,32.35,0.94,partly-cloudy-night,0,0,1000.33,Mostly Cloudy,33.9,1484413200,7.42,253,6.45,,
27.91,0.76,32.4,0.95,partly-cloudy-night,0,0,1000.84,Mostly Cloudy,33.66,1484416800,7.06,273,6.4,,
27.64,0.67,32.18,0.97,partly-cloudy-night,0,0,1001.31,Mostly Cloudy,32.94,1484420400,6.98,277,5.63,,
28.46,0.7,32.29,0.98,partly-cloudy-night,0,0,1001.82,Mostly Cloudy,32.67,1484424000,5.99,292,4.37,,
29.53,0.81,32.45,0.96,partly-cloudy-night,0.0024,0.16,1002.53,Mostly Cloudy,33.51,1484427600,6.25,313,4.28,snow,0.018
28.88,0.83,32.45,0.97,partly-cloudy-night,0,0,1003.13,Mostly Cloudy,33.18,1484431200,6.86,324,4.56,,
28.63,0.79,32.59,0.97,partly-cloudy-night,0,0,1004.04,Mostly Cloudy,33.39,1484434800,6.88,341,5.09,,
27.58,0.76,32.82,0.95,partly-cloudy-night,0,0,1004.89,Mostly Cloudy,34.04,1484438400,6.95,350,7.59,,
26.96,0.81,32.98,0.94,partly-cloudy-night,0,0,1005.56,Mostly Cloudy,34.43,1484442000,7.12,1,9.55,,
26.57,0.79,32.52,0.95,partly-cloudy-night,0,0,1006.53,Mostly Cloudy,33.68,1484445600,7.24,357,8.55,,
24.69,0.79,31.44,0.93,partly-cloudy-night,0,0,1007.34,Mostly Cloudy,33.27,1484449200,7.85,358,11.3,,
22.04,0.91,29.72,0.9,partly-cloudy-night,0,0,1008.32,Mostly Cloudy,32.32,1484452800,8.18,354,14.91,,
19.93,0.67,27.67,0.89,partly-cloudy-night,0,0,1009.3,Mostly Cloudy,30.63,1484456400,8.38,355,14.73,,
19.52,0.78,26.49,0.86,partly-cloudy-night,0,0,1010.32,Mostly Cloudy,30.07,1484460000,8.38,10,13.94,,
19.74,0.75,25.41,0.83,partly-cloudy-night,0,0,1011.47,Mostly Cloudy,29.84,1484463600,8.38,16,12.73,,
20.59,0.79,25.12,0.83,partly-cloudy-day,0,0,1012.49,Mostly Cloudy,29.62,1484467200,8.38,13,10.37,,
20.81,0.59,25.52,0.84,partly-cloudy-day,0,0,1013.35,Partly Cloudy,29.87,1484470800,8.48,1,10.54,,
23.01,0.59,26.52,0.83,partly-cloudy-day,0,0,1013.86,Partly Cloudy,31.16,1484474400,8.38,350,9.39,,
24.83,0.31,27.6,0.81,partly-cloudy-day,0,0,1014.34,Partly Cloudy,32.8,1484478000,8.38,344,9.78,,
24.22,0.37,27.04,0.77,partly-cloudy-day,0,0,1015.08,Partly Cloudy,33.4,1484481600,8.48,347,12.77,,
24.69,0.14,26.4,0.74,clear-day,0,0,1015.69,Clear,33.66,1484485200,9.68,348,12.45,,
24.56,0,26.06,0.75,clear-day,0,0,1016.42,Clear,33.1,1484488800,9.63,351,11.12,,
23.02,0.1,25.81,0.8,clear-day,0,0,1017.2,Clear,31.11,1484492400,9.7,344,9.26,,
22.93,0,25.21,0.82,clear-night,0,0,1017.92,Clear,30.03,1484496000,9.68,338,7.27,,
21.86,0,25.87,0.87,clear-night,0,0,1018.46,Clear,29.34,1484499600,9.68,337,7.6,,
20.6,0,25.2,0.87,clear-night,0,0,1019.17,Clear,28.47,1484503200,9.68,346,7.91,,
19.86,0.14,24.85,0.86,clear-night,0,0,1019.86,Clear,28.38,1484506800,9.68,3,8.91,,
19.58,0,23.74,0.85,clear-night,0,0,1020.42,Clear,27.71,1484510400,9.68,0,8.07,,
18.78,0,23.3,0.87,clear-night,0,0,1020.93,Clear,26.65,1484514000,9.68,0,7.37,,
18.79,0,22.97,0.88,clear-night,0,0,1021.62,Clear,26.13,1484517600,9.68,354,6.54,,
18.65,0,23.15,0.89,clear-night,0,0,1022.1,Clear,25.97,1484521200,9.68,342,6.47,,
18.17,0,23.37,0.9,clear-night,0,0,1022.47,Clear,25.8,1484524800,9.68,345,6.81,,
18.48,0,22.85,0.88,clear-night,0,0,1022.62,Clear,25.9,1484528400,9.68,339,6.58,,
19.14,0,23.28,0.88,clear-night,0,0,1022.79,Clear,26.27,1484532000,9.68,339,6.31,,
18.33,0.14,22.3,0.88,clear-night,0,0,1023.05,Clear,25.36,1484535600,9.68,339,5.99,,
18.59,0,23.03,0.88,clear-night,0,0,1023.3,Clear,26.1,1484539200,9.68,334,6.75,,
17.81,0,23.1,0.88,clear-night,0,0,1023.69,Clear,26.07,1484542800,9.68,341,7.73,,
17.46,0.1,22.81,0.86,clear-night,0,0,1023.9,Clear,26.38,1484546400,9.7,337,8.82,,
17.81,0.14,23.32,0.88,clear-night,0,0,1024.52,Clear,26.5,1484550000,9.68,335,8.5,,
19.37,0,24.27,0.87,clear-day,0,0,1025.47,Clear,27.56,1484553600,9.68,345,8.1,,
21.9,0.19,25,0.84,clear-day,0,0,1025.88,Clear,29.26,1484557200,9.7,356,7.43,,
23.32,0,25.74,0.8,clear-day,0,0,1026.1,Clear,31.14,1484560800,8.55,354,8.79,,
24.57,0,25.29,0.74,clear-day,0,0,1026.16,Clear,32.59,1484564400,9.68,343,9.79,,
25.62,0.14,24.75,0.7,clear-day,0,0,1026.29,Clear,33.43,1484568000,8.55,341,9.77,,
25.84,0,24.74,0.68,clear-day,0,0,1026.43,Clear,34.33,1484571600,8.55,341,11.69,,
24.36,0,25.79,0.73,clear-day,0,0,1026.87,Clear,33.41,1484575200,8.26,359,12.46,,
22.82,0.6,24.52,0.74,partly-cloudy-day,0,0,1027.45,Mostly Cloudy,31.88,1484578800,8.65,354,11.59,,
23.13,0.79,24.06,0.75,partly-cloudy-night,0,0,1027.96,Mostly Cloudy,31.11,1484582400,8.46,351,9.06,,
22.49,0.72,24.57,0.78,partly-cloudy-night,0,0,1028.49,Mostly Cloudy,30.52,1484586000,9.66,351,8.92,,
21.4,0.32,23.92,0.8,partly-cloudy-night,0,0,1029.14,Partly Cloudy,29.35,1484589600,8.57,357,8.36,,
20,0,24.22,0.84,clear-night,0,0,1030,Clear,28.48,1484593200,8.46,10,8.89,,
19.64,0,23.55,0.85,clear-night,0,0,1030.71,Clear,27.32,1484596800,8.28,27,7.3,,
19.9,0.68,22.95,0.85,partly-cloudy-night,0,0,1031.4,Mostly Cloudy,26.79,1484600400,8.28,41,6.15,,
21.49,0.74,23.2,0.84,partly-cloudy-night,0,0,1032.01,Mostly Cloudy,27.28,1484604000,8.28,34,5.04,,
21.82,0.87,23.38,0.84,partly-cloudy-night,0,0,1032.52,Mostly Cloudy,27.56,1484607600,8.28,27,5.04,,
22.21,0.92,23.62,0.84,partly-cloudy-night,0,0,1032.93,Mostly Cloudy,27.85,1484611200,8.28,21,4.99,,
21.71,0.98,23.47,0.83,cloudy,0,0,1033.29,Overcast,28.06,1484614800,8.28,26,5.81,,
22.28,0.9,23.47,0.82,partly-cloudy-night,0,0,1033.81,Mostly Cloudy,28.27,1484618400,9.47,11,5.44,,
21.85,0.95,23.2,0.82,cloudy,0,0,1033.98,Overcast,27.83,1484622000,8.28,30,5.34,,
24.04,0.94,23.4,0.83,cloudy,0,0,1034.21,Overcast,27.92,1484625600,8.28,57,3.46,,
27.47,0.98,22.95,0.83,cloudy,0,0,1034.74,Overcast,27.47,1484629200,8.46,69,2.59,,
27.18,0.98,22.78,0.83,cloudy,0,0,1035.37,Overcast,27.18,1484632800,8.57,55,2.75,,
27,0.94,22.76,0.84,cloudy,0,0,1035.72,Overcast,27,1484636400,8.55,21,0.51,,
27.61,0.75,23.09,0.83,partly-cloudy-day,0,0,1036.19,Mostly Cloudy,27.61,1484640000,8.55,111,1.06,,
28.84,0.85,23.96,0.82,partly-cloudy-day,0,0,1036.66,Mostly Cloudy,28.84,1484643600,8.38,237,1.57,,
29.37,0.34,23.7,0.79,partly-cloudy-day,0,0,1037.07,Partly Cloudy,29.37,1484647200,8.29,206,2.15,,
25.41,0.56,23.92,0.77,partly-cloudy-day,0,0,1037.12,Partly Cloudy,30.11,1484650800,8.29,216,4.44,,
24.81,0.77,24.61,0.79,partly-cloudy-day,0,0,1037.36,Mostly Cloudy,30.47,1484654400,8.4,243,5.52,,
24.19,0.45,25.08,0.8,partly-cloudy-day,0,0,1037.03,Partly Cloudy,30.51,1484658000,9.37,234,6.34,,
24.93,0.5,25.55,0.8,partly-cloudy-day,0,0,1036.9,Partly Cloudy,30.95,1484661600,8.46,237,6.07,,
23.9,0.75,25.56,0.82,partly-cloudy-day,0,0,1037.04,Mostly Cloudy,30.5,1484665200,8.56,240,6.72,,
23.97,0.79,26.26,0.84,partly-cloudy-night,0,0,1036.93,Mostly Cloudy,30.48,1484668800,8.37,240,6.59,,
23.34,0.79,26.85,0.85,partly-cloudy-night,0,0,1036.98,Mostly Cloudy,30.83,1484672400,8.37,241,8.12,,
23.29,0.81,27.15,0.85,partly-cloudy-night,0,0,1037.22,Mostly Cloudy,31.16,1484676000,8.31,244,8.89,,
24.06,0.92,27.82,0.85,partly-cloudy-night,0,0,1037.34,Mostly Cloudy,31.68,1484679600,8.19,243,8.67,,
24.38,0.88,29,0.89,partly-cloudy-night,0,0,1037.27,Mostly Cloudy,31.84,1484683200,8.19,240,8.43,,
26.04,0.83,29.64,0.88,partly-cloudy-night,0,0,1037.15,Mostly Cloudy,32.83,1484686800,8.19,243,7.69,,
26.01,0.98,30.11,0.88,cloudy,0,0,1036.98,Overcast,33.24,1484690400,7.93,244,8.59,,
26.3,0.95,30.32,0.87,cloudy,0,0,1036.8,Overcast,33.65,1484694000,9.12,242,8.98,,
26.4,0.95,30.64,0.87,cloudy,0,0,1036.61,Overcast,34.04,1484697600,9.02,246,9.7,,
27.45,0.42,31.3,0.88,partly-cloudy-night,0,0,1036.6,Partly Cloudy,34.58,1484701200,8.08,244,8.96,,
27.44,0.82,31.4,0.87,partly-cloudy-night,0,0,1036.78,Mostly Cloudy,34.73,1484704800,7.85,244,9.33,,
27.01,0.82,31.8,0.89,partly-cloudy-night,0,0,1036.38,Mostly Cloudy,34.64,1484708400,7.49,236,9.99,,
26.67,0.95,31.9,0.91,cloudy,0.0009,0.09,1036.37,Overcast,34.34,1484712000,6.74,239,9.91,rain,
26.83,0.95,31.84,0.89,cloudy,0.0009,0.09,1036.05,Overcast,34.75,1484715600,7.25,236,10.64,rain,
26.72,0.95,31.17,0.85,cloudy,0,0,1036.06,Overcast,35.22,1484719200,7.95,239,12.27,,
26.76,0.96,31.48,0.86,cloudy,0,0,1036.18,Overcast,35.28,1484722800,7.64,241,12.37,,
26.68,0.95,31.48,0.85,cloudy,0.0014,0.07,1036.24,Overcast,35.41,1484726400,6.71,246,12.99,rain,
26.8,0.89,31.92,0.86,partly-cloudy-day,0.0008,0.04,1036.39,Mostly Cloudy,35.56,1484730000,6.18,250,13.19,rain,
26.94,0.84,32.41,0.88,partly-cloudy-day,0,0,1036.49,Mostly Cloudy,35.72,1484733600,5.71,254,13.36,,
27.24,0.95,32.84,0.88,cloudy,0,0,1036.09,Overcast,35.98,1484737200,5.24,256,13.41,,
27.47,0.96,33.3,0.89,cloudy,0,0,1035.85,Overcast,36.12,1484740800,5.29,250,13.26,,
27.86,0.95,33.87,0.9,cloudy,0,0,1035.34,Overcast,36.44,1484744400,5.75,250,13.33,,
27.9,1,33.74,0.89,cloudy,0,0,1035.49,Overcast,36.7,1484748000,5.38,247,14.15,,
27.75,0.93,33.69,0.9,partly-cloudy-day,0,0,1035.62,Mostly Cloudy,36.39,1484751600,5.18,244,13.44,,
27.73,0.92,33.78,0.91,partly-cloudy-night,0,0,1035.58,Mostly Cloudy,36.05,1484755200,5.14,239,12.38,,
27.66,0.95,33.84,0.92,cloudy,0,0,1035.32,Overcast,35.85,1484758800,5.13,242,11.91,,
26.82,0.95,33.83,0.94,cloudy,0,0,1035.18,Overcast,35.38,1484762400,3.15,242,12.51,,
26.49,0.88,34.05,0.95,partly-cloudy-night,0.0012,0.09,1034.91,Mostly Cloudy,35.36,1484766000,2.46,243,13.32,rain,
26.29,0.82,34.37,0.96,fog,0.0025,0.16,1034.63,Foggy,35.41,1484769600,1.95,244,14.03,rain,
26.36,0.92,35.22,0.99,fog,0.0036,0.09,1034.5,Foggy,35.44,1484773200,1.48,249,13.98,rain,
27.4,0.95,35.32,0.98,fog,0.0018,0.09,1034.48,Foggy,35.91,1484776800,1.24,251,12.78,rain,
27.66,0.92,35.97,0.99,fog,0.0009,0.09,1034.3,Foggy,36.12,1484780400,1.29,247,12.79,rain,
27.97,0.92,36.15,0.99,fog,0,0,1034.13,Foggy,36.34,1484784000,1.38,250,12.68,,
29.18,0.94,36.43,0.98,fog,0.0009,0.09,1034.12,Foggy,36.9,1484787600,1.59,252,11.4,rain,
29.56,0.94,36.85,0.98,fog,0,0,1033.97,Foggy,37.31,1484791200,1.31,252,11.77,,
29.24,0.92,36.94,0.98,fog,0.0018,0.09,1033.55,Foggy,37.38,1484794800,1.36,252,12.81,rain,
29.6,0.94,37.22,0.99,fog,0.0009,0.09,1033.33,Foggy,37.43,1484798400,1.43,251,12.04,rain,
29.7,0.84,37.35,0.99,fog,0,0,1033.18,Foggy,37.52,1484802000,1.47,254,12.05,,
30.16,0.96,37.21,0.99,fog,0,0,1033.21,Foggy,37.47,1484805600,1.37,254,10.8,,
30.58,0.93,37.33,0.99,fog,0,0,1033.52,Foggy,37.52,1484809200,1.46,253,9.98,,
30.78,0.97,37.37,0.99,fog,0,0,1033.92,Foggy,37.62,1484812800,1.52,251,9.81,,
30.48,0.98,37.47,0.98,fog,0,0,1034,Foggy,37.9,1484816400,1.95,253,11.31,,
32.1,0.97,38.73,0.99,cloudy,0,0,1033.87,Overcast,38.9,1484820000,2.97,257,10.42,,
33.28,0.92,39.1,0.97,partly-cloudy-day,0,0,1033.46,Mostly Cloudy,39.98,1484823600,4.43,257,10.81,,
33.44,0.75,39.52,0.97,partly-cloudy-day,0,0,1033.21,Mostly Cloudy,40.39,1484827200,5.57,255,11.72,,
33.98,0.88,39.62,0.95,partly-cloudy-day,0,0,1032.98,Mostly Cloudy,40.91,1484830800,5.85,258,12.01,,
34.87,0.59,39.4,0.92,partly-cloudy-day,0,0,1032.93,Partly Cloudy,41.42,1484834400,6.26,262,11.36,,
33.71,0.24,38.25,0.92,clear-day,0,0,1032.93,Clear,40.32,1484838000,5.74,256,10.78,,
32.9,0.34,37.66,0.93,partly-cloudy-night,0,0,1032.8,Partly Cloudy,39.38,1484841600,6.63,257,9.93,,
31.29,0.15,37.15,0.96,clear-night,0,0,1032.59,Clear,38.12,1484845200,4.42,250,10.06,,
31.22,0.19,36.95,0.95,clear-night,0,0,1032.73,Clear,38.32,1484848800,5.6,254,10.79,,
30.68,0,37.08,0.96,clear-night,0,0,1032.71,Clear,38.11,1484852400,5.89,256,11.47,,
30.74,0.07,37.3,0.96,clear-night,0,0,1032.74,Clear,38.3,1484856000,6.83,263,11.9,,
31.25,0.86,38.17,0.96,partly-cloudy-night,0,0,1032.78,Mostly Cloudy,39.21,1484859600,5.01,274,13.68,,
30.61,0.98,38.69,0.99,cloudy,0,0,1032.75,Overcast,38.83,1484863200,4.07,275,14.13,,
31.93,0.97,38.81,0.98,cloudy,0,0,1032.77,Overcast,39.35,1484866800,4.13,280,12.28,,
31.35,1,39.02,1,cloudy,0,0,1032.31,Overcast,39.12,1484870400,3.16,281,13.07,,
33.11,0.98,39.08,0.98,cloudy,0,0,1032.26,Overcast,39.57,1484874000,2.59,278,10,,
33.72,0.98,39.33,0.98,cloudy,0,0,1031.97,Overcast,39.89,1484877600,3.98,266,9.51,,
32.95,0.98,39.32,0.98,cloudy,0,0,1031.8,Overcast,39.91,1484881200,5.75,274,11.42,,
