Day of week,Wholesale ($/kWh),Retail ($/kWh),Wholesale w variance ($/kWh),Retail w variance ($/kWh),Bldg Load (kWh),Wind Production (kWh),PV generation (kWh),GHI (Irradiance),apparentTemperature,cloudCover,precipIntensity,windSpeed
3,0.030269323,0.097827008,0.030560438,0.077475521,2478.2,1895.05,0,0,29.04,0.92,0,8.51
3,0.02884573,0.09601272,0.029097093,0.083840605,2625.8,1403.98,0,0,29.08,0.95,0,8.24
3,0.028385747,0.090518245,0.026856326,0.06409064,2595.9,1447.62,0,0,28.99,0.97,0,8.8
3,0.02777151,0.090524182,0.032472955,0.108468819,2456.9,1680.95,0,0,28.59,0.89,0,9.4
3,0.027305464,0.088232683,0.019129041,0.106888223,2621.9,1518.69,0,0,28.5,0.83,0,9.24
3,0.026380036,0.08664898,0.023335213,0.071763835,2597.4,1718.06,0,0,28.54,0.93,0,9.25
4,0.027155018,0.089611558,0.027155018,0.089611558,2662,1694.12,0,0,28.36,0.8,0,9.29
4,0.02668239,0.088051887,0.02668239,0.088051887,2530.4,1675.58,0,0,29.18,0.74,0,7.31
4,0.026496836,0.087439558,0.026496836,0.087439558,2592.9,1662.27,0,0,29.12,0.81,0,6.47
4,0.026505182,0.087467101,0.026505182,0.087467101,2537.9,1649.98,0,0,28.73,0.77,0,6.62
4,0.026975833,0.089020248,0.026975833,0.089020248,2427.3,1636.85,0,0,28.93,0.92,0,6.45
4,0.027784338,0.091688316,0.027784338,0.091688316,2520.4,1623.3,0,0,28.72,0.88,0,6.47
4,0.028960745,0.09557046,0.028960745,0.09557046,3021.6,1609.34,0,0,28.68,0.8,0,6.81
4,0.031289838,0.103256466,0.031289838,0.103256466,3014.7,1617.32,0,0.000535587,28.23,0.89,0,8.01
4,0.03265303,0.107754998,0.03265303,0.107754998,2650.7,1612.98,31,0.023014133,27.14,0.93,0,9.51
4,0.03235045,0.106756484,0.03235045,0.106756484,2642.3,1521.38,109,0.076122721,27.95,1,0,8.64
4,0.031845227,0.10508925,0.031845227,0.10508925,2682.3,1433.95,203,0.137741382,27.85,0.97,0,8.85
4,0.030549334,0.100812803,0.030549334,0.100812803,2759,1409.53,280,0.188258575,28.21,0.83,0,8.92
4,0.030035282,0.099116431,0.030035282,0.099116431,2700,1401.21,315,0.212598809,28.19,0.97,0,9.68
4,0.029997372,0.098991327,0.029997372,0.098991327,2885.3,1414.57,310,0.209437781,27.88,0.86,0,11.07
4,0.029957309,0.098859119,0.029957309,0.098859119,2581.7,1453.49,259,0.174803839,28.61,0.83,0,9.75
4,0.029858645,0.09853353,0.029858645,0.09853353,2531.2,1518.68,170,0.115057543,27.79,0.8,0,11.26
4,0.030511512,0.100687989,0.030511512,0.100687989,2201.7,1612.74,75,0.051368819,27.23,0.79,0,11.36
4,0.032367977,0.106814325,0.032367977,0.106814325,2487.2,1709.63,15,0.010120228,26.89,0.83,0,11.2
4,0.032224594,0.106341161,0.032224594,0.106341161,2489.7,1768.82,0,5.45E-06,26.47,0.7,0,11.14
4,0.030286773,0.099946352,0.030286773,0.099946352,2422.2,1786.08,0,0,26.2,0.52,0,11.51
4,0.029275054,0.096607679,0.029275054,0.096607679,2356.4,1793.74,0,0,25.88,0.63,0,11.59
4,0.028805765,0.095059026,0.028805765,0.095059026,2423.9,1783.4,0,0,24.28,0.82,0,12.92
4,0.028292592,0.093365553,0.028292592,0.093365553,2464.1,1763.87,0,0,24.16,0.92,0,13.41
4,0.027524457,0.090830707,0.027524457,0.090830707,2540.1,1735.68,0,0,23.02,0.82,0,14.69
5,0.026844987,0.088574618,0.031031852,0.081439623,2661.7,1753.72,0,0,23.39,0.92,0,13.58
5,0.02650402,0.08957031,0.028500158,0.104069278,2530,1480,0,0,23.12,1,0,13.73
5,0.026630386,0.087711109,0.026313084,0.098892775,2592.7,1569.75,0,0,22.99,0.97,0,13.71
5,0.026610099,0.088896017,0.027234431,0.086864215,2538.3,2026.7,0,0,23.34,0.95,0,13.27
5,0.026913474,0.088952399,0.023136988,0.091052141,2427.4,1493.28,0,0,23.28,1,0,13.59
5,0.027865202,0.092827905,0.021547235,0.098068702,2519.7,1356.86,0,0,22.9,0.96,0,14.35
5,0.028494287,0.0946948,0.030136382,0.084887364,3022,1713.46,0,0,22.64,0.96,0,14.74
5,0.031593701,0.102363825,0.027677869,0.106085192,3014,1723.07,0,0.000507834,23.11,0.94,0,13.98
5,0.032717308,0.107103842,0.027771846,0.111316705,2650,1698.77,37,0.019546131,22.93,0.85,0,14.62
5,0.032378807,0.10612797,0.028699844,0.1146945,2642,1420.31,98,0.064999835,23.86,0.88,0,13.23
5,0.032276814,0.104246773,0.03110865,0.099195928,2682,1504.15,180,0.137788278,24.22,0.72,0,13.64
5,0.030908766,0.101945052,0.034457314,0.116617135,2759.2,1489.13,290,0.183295424,24.25,0.72,0,13.5
5,0.030425408,0.099084319,0.028843104,0.082267016,2699.9,1798.24,402,0.213123965,24.48,0.75,0,13.39
5,0.030337113,0.098904156,0.032587551,0.096345951,2885.2,1623.3,350,0.205290533,24.52,0.75,0,13.64
5,0.030352073,0.097991605,0.026719141,0.092718388,2581.7,1467.88,248,0.182703067,24.4,0.75,0,12.85
5,0.029139044,0.098483091,0.032959495,0.096685633,2530.2,1267.77,171,0.121108416,24.18,0.75,0,13.35
5,0.030303925,0.099721867,0.02592781,0.080888981,2201.2,1876.51,77,0.047341074,23.74,0.75,0,13.91
5,0.032164431,0.107573207,0.039974222,0.093403602,2487.7,1535.95,17,0.007684397,22.92,0.75,0,14.61
5,0.032257745,0.10608925,0.031365763,0.110434107,2489.5,1955.12,0,4.78E-06,21.99,0.88,0,15.25
5,0.030034517,0.099519285,0.034413564,0.120414362,2422.3,1781.68,0,0,23.28,0.92,0,13.42
5,0.029581227,0.095296857,0.025858,0.092892661,2356.6,2088.65,0,0,23.36,0.92,0,13.97
5,0.028713241,0.095960698,0.029685128,0.084706066,2423,1731.5,0,0,23.04,0.75,0,14.92
5,0.028001863,0.091906378,0.02554498,0.102839827,2464.3,1802.99,0,0,23.48,0.96,0,13.87
5,0.0277295,0.090854075,0.025174489,0.087521335,2539.6,1889.25,0,0,22.44,0.93,0,13.5
6,0.02674573,0.089404864,0.024583302,0.077082735,2662.2,1495.33,0,0,22.25,0.92,0,12.84
6,0.027181415,0.088589461,0.028243049,0.10212082,2529.9,1545.12,0,0,22.74,0.96,0,11.92
6,0.026718522,0.08726155,0.03303413,0.050717991,2592.5,1188.77,0,0,23.27,0.92,0,11.34
6,0.02617198,0.08701845,0.034939648,0.093409017,2538.2,1720.57,0,0,23.78,0.92,0,10.89
6,0.026617463,0.089636484,0.027828415,0.081263116,2426.3,1771.42,0,0,24.44,0.95,0,10.98
6,0.0279487,0.091332756,0.025633486,0.113268989,2519.9,1136.01,0,0,23.84,0.92,0,12.65
6,0.029250012,0.096033945,0.029047779,0.065453487,3022.2,2062.77,0,0,23.82,0.92,0,12.85
6,0.030936361,0.103504601,0.039995007,0.091319286,3013.9,1547.38,0,0.000681423,23.95,0.93,0,13.25
6,0.032768836,0.108915182,0.037205323,0.105171975,2650.9,1705.3,32,0.022050068,23.55,0.97,0,14.26
6,0.0323685,0.107491983,0.026359989,0.114835067,2642.6,1656.22,108,0.087025598,24.37,0.82,0,12.92
6,0.031653327,0.10484689,0.02904234,0.105585658,2682.4,963.81,157,0.126937182,24.22,1,0,13.9
6,0.030787181,0.099791831,0.032270436,0.104396032,2759.2,917.21,327,0.181955073,25.75,1,0,13.06
6,0.030174524,0.10128284,0.031000947,0.119521163,2700.6,1273.83,398,0.229912447,26.77,1,0,12.43
6,0.029658948,0.099324114,0.037545558,0.102751556,2884.7,1321.94,341,0.221868821,27.01,1,0,13.48
6,0.029722294,0.097796449,0.029655989,0.102343279,2581.2,1457.91,277,0.148585765,27.02,1,0,13.14
6,0.029604328,0.099296226,0.024093945,0.102977964,2530.8,1564.59,186,0.118961234,26.21,1,0,14.37
6,0.030650441,0.100772163,0.029854636,0.094894815,2201.5,1754.19,77,0.035802224,25.83,0.96,0,15.28
6,0.031610161,0.107180912,0.031829863,0.111720954,2487.3,1756.93,12,0.009836661,25.43,0.97,0,14.77
6,0.032162233,0.106426675,0.034100246,0.123449904,2490.1,1712.33,0,3.90E-06,25.71,0.97,0,14.54
6,0.030199434,0.098776848,0.024663923,0.112494192,2421.6,1401.35,0,0,26.37,1,0,13.53
6,0.029506229,0.096635272,0.027333171,0.100200645,2356,1719.1,0,0,26.65,1,0,13.9
6,0.028612638,0.095752335,0.031244328,0.083090447,2423.6,1562.92,0,0,26.52,1,0,14.65
6,0.028911977,0.092297814,0.022576195,0.104647752,2464.1,1878.89,0,0,27.12,0.81,0,12.9
6,0.027540327,0.091638872,0.028540188,0.078330047,2540,1649.88,0,0,26.86,0.94,0,13.76
7,0.026857457,0.091511832,0.028268644,0.097830203,2584,1638.26,0,0,27.29,0.98,0,13.22
7,0.026606759,0.087820489,0.028538836,0.094143006,2662.4,1649.58,0,0,27.32,0.98,0,12.67
7,0.026462738,0.086789218,0.033479769,0.076048731,2530.1,1565.47,0,0,27.55,0.98,0.0017,12.38
7,0.02627425,0.086027241,0.020811694,0.093012242,2592.2,1428.33,0,0,27.43,0.98,0,12.38
7,0.026731562,0.088926405,0.030635687,0.089926055,2538.5,1561.69,0,0,27.33,0.98,0.0009,12.95
7,0.027397327,0.090717512,0.026506756,0.079296179,2427.1,1218.26,0,0,27.2,0.98,0.0009,13.01
7,0.029173136,0.096409961,0.026306561,0.092338189,2519.4,1494.91,0,0,27.5,1,0.0009,12.62
7,0.031168745,0.104312241,0.037719615,0.137127694,3021,1870.07,0,0.000654578,28.01,0.96,0.0017,11.5
7,0.032510398,0.105634671,0.033598266,0.12148843,3014.4,1666.92,29,0.021492319,28.51,0.96,0.0051,11.2
7,0.032940311,0.107190887,0.02715642,0.107795637,2651.2,1815.11,117,0.076754281,29.5,0.78,0.0029,9.55
7,0.032125417,0.106673855,0.035548671,0.08632397,2642.4,1929.62,175,0.117967714,29.4,0.83,0.0022,10.19
7,0.03057781,0.101187537,0.029040693,0.126885629,2682.5,1636.31,294,0.166349485,29.84,1,0,10.06
7,0.029867608,0.099519638,0.030222151,0.121147818,2759.1,1687.91,262,0.204223068,29.49,0.75,0,10.69
7,0.030510792,0.098634288,0.035097188,0.091436576,2700.5,1257.34,278,0.218744205,29.21,1,0,11.15
7,0.029754359,0.097751775,0.036190423,0.094461234,2885.3,1838.44,259,0.168344786,29.68,1,0,9.8
7,0.030216167,0.098951363,0.033989854,0.131217505,2581.8,1618.96,150,0.11902907,29.3,1,0,9.79
7,0.030389626,0.100454681,0.029286111,0.091139331,2530.7,1457.16,89,0.04606599,28.43,1,0,10.61
7,0.032486984,0.108400444,0.035664838,0.12254907,2201.4,1307.25,14,0.007833284,28.09,1,0,10.89
7,0.032141505,0.107523298,0.036624328,0.109715806,2487.5,1818.23,0,6.39E-06,27.88,1,0,11.02
7,0.02967621,0.09971936,0.030318473,0.116556147,2489.7,1422.59,0,0,27.44,0.91,0,11.52
7,0.029015548,0.096157758,0.030966275,0.072193719,2421.7,1628.67,0,0,27.89,1,0,11.2
7,0.028884813,0.095755249,0.022901468,0.099322921,2356.4,2044.67,0,0,28.59,1,0,9.82
7,0.028177439,0.093012183,0.035718531,0.079585305,2422.9,1669.64,0,0,28.64,0.84,0,9.51
7,0.027341028,0.090350549,0.02847183,0.093530671,2463.9,1442.01,0,0,29.22,1,0,8.81
1,0.027125156,0.088547006,0.028559036,0.110368373,2539.5,1875.98,0,0,29.19,0.84,0,9.41
1,0.026476438,0.088935742,0.02405447,0.096219737,2583.8,1910.73,0,0,29.06,0.91,0,9.68
1,0.026414189,0.086877159,0.016074857,0.083095331,2662.8,1752.87,0,0,29.43,1,0,9.16
1,0.026916782,0.087197859,0.031928557,0.097511556,2530.8,1651.19,0,0,29.17,0.82,0,9.76
1,0.02736352,0.089885449,0.028795596,0.097566241,2592.4,2038.7,0,0,29.28,1,0,9.3
1,0.027878638,0.090220394,0.025281311,0.115506703,2538.2,1321.1,0,0,29.45,0.97,0,8.94
1,0.028930998,0.094925953,0.019559857,0.099763647,2427,1377.71,0,0,29.3,0.97,0,9.44
1,0.030809731,0.102476691,0.029685416,0.120383278,2520.3,1691.79,1,0.00050581,29.32,0.98,0.001,9.46
1,0.032535505,0.106681964,0.036026563,0.130303961,3021,1864.2,38,0.022492917,28.93,0.95,0,9.99
1,0.032237997,0.106988925,0.035976387,0.107317077,3014.2,1245.08,101,0.101430434,28.49,0.98,0,10.34
1,0.031590712,0.105469158,0.035778186,0.133531529,2650.7,1731.02,227,0.139808577,28.65,0.89,0.0009,10.45
1,0.030890266,0.100314514,0.031797326,0.101148938,2643,1471.64,206,0.181291178,28.42,0.92,0.0032,10.08
1,0.030166366,0.100932852,0.031720966,0.095338641,2682.6,1354.26,331,0.226988277,27.75,0.88,0.0007,11.15
1,0.029844463,0.099564891,0.024171602,0.108949461,2759,1238.48,342,0.191747491,27.56,0.96,0,11.67
1,0.029342837,0.10154238,0.019874892,0.099073493,2700.4,1653.17,264,0.171622689,27.77,0.89,0,11.33
1,0.029453491,0.097346973,0.030708156,0.097095659,2885.8,1510.31,196,0.115428838,27.95,0.91,0,10.5
1,0.030594021,0.101135472,0.026652563,0.086402891,2581.4,1362.75,76,0.038487117,26.91,0.93,0,12.16
1,0.032627853,0.106259991,0.033594971,0.111214465,2530.3,1240.34,16,0.010037169,25.79,0.76,0,13.83
1,0.032433437,0.104687844,0.035757802,0.108777516,2201.8,1355.83,0,6.98E-06,24.88,0.9,0,14
1,0.029752814,0.099636142,0.031385416,0.109502548,2487.1,1499.08,0,0,25.71,0.92,0,13.56
1,0.029095548,0.096356282,0.027667914,0.13201603,2490.1,2073.35,0,0,26.29,0.92,0,12.95
1,0.028820123,0.094936123,0.029420358,0.116099906,2421.8,1821.05,0,0,26.8,0.79,0,15.19
1,0.028071608,0.093363126,0.028780554,0.09152897,2356.8,2051.13,0,0,27.14,0.72,0,14.7
1,0.027470376,0.092569815,0.035619569,0.102000205,2423.6,1316.26,0,0,27.82,0.67,0,13.39
2,0.027409482,0.088333782,0.024084929,0.097420904,2464.5,1538.39,0,0,27.42,0.85,0,14.05
2,0.026853026,0.086986206,0.03459252,0.091781438,2540.1,1057.86,0,0,27.71,0.81,0,12.18
2,0.026861219,0.087688217,0.030617293,0.09310316,2583.8,1828.81,0,0,28.53,0.72,0,10.64
2,0.026384381,0.08729621,0.026003557,0.093562575,2662.5,1551.26,0,0,28.94,0.75,0,9.75
2,0.027130236,0.089190156,0.029299212,0.089084179,2529.8,2059.99,0,0,28.22,0.7,0,10.07
2,0.027623523,0.092270872,0.019019689,0.09542108,2592.4,1728.16,0,0,27.72,0.7,0,10.59
2,0.028814679,0.095105415,0.024797363,0.082377608,2538.7,1385.78,0,0,27.18,0.75,0,11.3
2,0.031743609,0.102570674,0.030641939,0.098794832,2427.1,1918.65,0,0.000572021,27.11,0.72,0,11.04
2,0.032124349,0.108515699,0.028903805,0.120622168,2519.9,1756.23,32,0.025154505,26.32,0.91,0,11.67
2,0.03263135,0.104874133,0.036822153,0.13729556,3022.1,1727.15,100,0.058207823,26.63,0.79,0,10.88
2,0.031702161,0.105203935,0.031927595,0.080157628,3014.8,1412.69,224,0.144927738,27.18,0.78,0,10.85
2,0.030290065,0.100131212,0.035211893,0.104463594,2650.4,1797.6,322,0.165372176,26.91,0.79,0,11.59
2,0.02985117,0.098906313,0.035333835,0.098010008,2642.9,1243.85,377,0.240672565,26.91,0.92,0,11.06
2,0.029945388,0.100098055,0.027466505,0.112382233,2682.6,1620.66,229,0.179442586,26.7,0.78,0,12.03
2,0.029675531,0.100238465,0.028671,0.110265511,2758.9,1251.54,247,0.186583395,26.75,0.79,0,12.26
2,0.029794793,0.096353547,0.032517429,0.117169118,2699.8,1471.83,182,0.087078343,26.99,0.72,0,11.54
2,0.030129792,0.100929352,0.035029091,0.125472447,2884.5,1731.8,58,0.065832115,24.88,0.78,0,13.09
2,0.032356035,0.106899134,0.040064986,0.109542844,2581.3,1832.28,10,0.011143554,24.1,0.79,0,12.91
2,0.032064499,0.105772863,0.032322589,0.09956859,2531.1,1594.99,0,6.49E-06,21.7,0.79,0,14.77
2,0.030511154,0.100194987,0.029849439,0.12520691,2201.8,1914.99,0,0,20.69,0.8,0,15.94
2,0.029186613,0.097437655,0.035061554,0.102168907,2487.3,1584.58,0,0,20.74,0.79,0,14.07
2,0.029165372,0.093854261,0.022683094,0.070197334,2489.8,1741.07,0,0,20.26,0.79,0,13.79
2,0.028131001,0.09180491,0.02360781,0.103466379,2421.6,1572.84,0,0,19.51,0.92,0,13.89
2,0.027274595,0.089014154,0.02407711,0.09109057,2356.6,1331.56,0,0,19.95,0.95,0,12.52
3,0.027061866,0.08965859,0.026377504,0.061804015,2423.2,1552.81,0,0,19.71,0.79,0,12.55
3,0.026509097,0.087227723,0.024123941,0.089847611,2464.5,1833.68,0,0,19.87,0.79,0,11.83
3,0.026391194,0.089021726,0.030417244,0.092967073,2539.8,1616.23,0,0,20.06,0.81,0,11.13
3,0.026734376,0.087366674,0.025945606,0.08170572,2583.3,1918.07,0,0,19.75,0.91,0,11.9
3,0.027308075,0.089171297,0.025224828,0.099305864,2662.3,1524.02,0,0,19.46,0.79,0,12.84
3,0.027314318,0.092748786,0.030206511,0.102286817,2530,1527.61,0,0,19.63,0.72,0,12.37
3,0.028777765,0.097841287,0.025755475,0.103029987,2592.2,1695.88,0,0,19.89,0.72,0,12
3,0.031373648,0.10125498,0.031331285,0.100507844,2537.8,1801.12,0,0.000547006,19.19,0.78,0,12.8
3,0.033067817,0.107686912,0.028761726,0.100867852,2426.7,1470.95,35,0.026394549,18.9,0.78,0,13.79
3,0.032373645,0.1055921,0.033667084,0.110771392,2519.7,1924.94,99,0.065841715,17.74,0.96,0.0008,16.21
3,0.03240295,0.105882626,0.036509729,0.126998497,3021.9,1245.17,202,0.153646582,17.49,0.8,0,15.91
3,0.030069539,0.100090437,0.029695169,0.085492007,3014.6,1793.64,304,0.138145226,17.77,0.79,0,15.97
3,0.029594803,0.099416529,0.025154531,0.120407687,2650.4,1440.04,335,0.257683594,17.4,0.9,0,15.35
3,0.030009993,0.099587091,0.035508352,0.12045924,2642.8,1519.5,321,0.213384032,17.13,0.93,0,15.41
3,0.030160817,0.098931704,0.030210408,0.1102588,2682.6,1210.11,210,0.19351059,17.12,0.9,0.0009,14.38
3,0.029911827,0.09757263,0.035228499,0.1204421,2758.5,1569.94,147,0.119369246,16.75,0.9,0,14.8
3,0.030416102,0.101289739,0.026080541,0.084517794,2700,1681.8,72,0.052415819,16.76,0.93,0,14.78
3,0.032296103,0.106424369,0.029208266,0.132184377,2884.9,1680.06,14,0.010747315,16.85,0.96,0,14.31
3,0.032021228,0.105773544,0.037525405,0.119870186,2581.8,1690.71,0,4.75E-06,16.68,0.88,0,14.75
3,0.03012092,0.100058025,0.028296563,0.098070786,2530.3,1866.74,0,0,16.85,0.89,0,14.46
3,0.029400353,0.097502674,0.029660306,0.092411945,2202.1,1985.89,0,0,16.78,0.9,0.0009,14.61
3,0.029034377,0.09574912,0.020347352,0.110051695,2487.5,1923.06,0,0,16.72,0.9,0.0009,14.76
3,0.027890814,0.092704465,0.023548033,0.093307968,2489.9,2065.28,0,0,17.03,0.95,0,14.15
3,0.02775999,0.090740247,0.025056552,0.069284107,2421.6,1668.18,0,0,17.21,0.82,0,13.86
4,0.0273043,0.090619047,0.027580149,0.10344913,2357.2,1565.09,0,0,16.72,0.95,0,14.1
4,0.026791414,0.086348398,0.030039637,0.086660082,2422.6,1776.2,0,0,16.14,0.94,0,15.55
4,0.026806793,0.088180728,0.028110791,0.081297113,2463.8,1469.71,0,0,16.01,0.82,0.0008,14.97
4,0.026058377,0.086522726,0.021571268,0.106563819,2540.5,1600.96,0,0,15.92,0.8,0,15
4,0.027311233,0.089756076,0.024763259,0.093165658,2583.2,1729.91,0,0,16.54,0.84,0,13.42
4,0.02770488,0.092964766,0.036500475,0.102675119,2662.4,1816.35,0,0,16.55,0.84,0,13.69
4,0.029118806,0.097673072,0.030912704,0.11882226,2529.8,1668.53,0,0,16.22,0.8,0,13.17
4,0.031253822,0.104959122,0.027836016,0.105179924,2591.6,1532.3,0,0.000544508,15.9,0.82,0,13.41
4,0.033115996,0.106178892,0.036969039,0.09849379,2537.6,1502.49,25,0.026816231,16.57,0.76,0.0008,12.22
4,0.032223215,0.105534522,0.033207482,0.104145435,2426.9,1569.93,101,0.07413299,16.69,0.82,0,12.08
4,0.032308559,0.104110624,0.032770057,0.084971699,2520.4,1229.61,170,0.091633868,16.78,0.84,0.0017,12.85
4,0.030863027,0.102849363,0.033181942,0.121317022,3022,1436.68,260,0.225320727,17.41,0.79,0.0009,11.9
4,0.029979315,0.098574405,0.037056088,0.090690836,3014.8,1178.01,264,0.216386449,18.8,0.78,0.0008,11.6
4,0.030062838,0.099337598,0.026044339,0.124011687,2651,1734.83,323,0.19424193,18.44,0.84,0.0017,12.38
4,0.030181519,0.100157498,0.033422795,0.085224446,2643.3,1263.33,277,0.146303647,18.51,0.86,0.0024,12
4,0.0306008,0.09759723,0.032180095,0.123142827,2682,1423.22,175,0.105701749,18.39,0.87,0.0025,10.79
4,0.030334966,0.101976991,0.03079172,0.096841203,2758.9,1686.19,88,0.06254248,18.42,0.81,0.0031,10.64
4,0.032075158,0.105697192,0.0338349,0.095100831,2700.4,1712.83,17,0.008984886,17.95,0.82,0.0008,11.22
4,0.03218433,0.10642901,0.030647852,0.109372282,2884.5,1679.14,0,6.79E-06,17.22,0.83,0.0008,12.11
4,0.03044634,0.099586162,0.034753806,0.086552339,2581.7,1686.6,0,0,17.3,0.98,0.0008,11.35
4,0.028952824,0.095869719,0.027421838,0.114431267,2531.2,1646.72,0,0,17.05,0.96,0.0008,11.26
4,0.029260549,0.096797715,0.033312165,0.091842252,2201.8,2208.42,0,0,16.56,1,0.0009,11.94
4,0.028153504,0.092427427,0.025232525,0.124479141,2487.6,1702.04,0,0,17.77,0.98,0,9.68
4,0.027016096,0.091187212,0.030923679,0.08858417,2489.6,1561.67,0,0,18.01,0.95,0.0009,8.93
5,0.026629097,0.089890045,0.028921574,0.113356454,2421.6,1459.59,0,0,17.92,0.97,0,8.64
5,0.026539786,0.088210301,0.018033529,0.089953816,2356.6,2161.26,0,0,17.9,1,0,8.95
5,0.026506662,0.088640234,0.021665065,0.084222466,2423.5,1288.15,0,0,18.93,0.98,0.0007,7.22
5,0.02680643,0.087757111,0.027205219,0.071775263,2464.4,2160.27,0,0,19.57,1,0.0008,5.94
5,0.026852459,0.088571644,0.023525919,0.088651109,2540.6,2079.4,0,0,19.34,0.95,0.0008,6.41
5,0.027952666,0.092499943,0.030997392,0.097657392,2583,1649.75,0,0,19.39,0.97,0,6.09
5,0.029289266,0.093599291,0.033167026,0.101671618,2662.4,1232.08,0,0,19.63,0.97,0,5.49
5,0.030659095,0.104442007,0.036579837,0.125660306,2530.1,1714.94,0,0.000488172,19.97,1,0,5.52
5,0.033113748,0.107420663,0.032654536,0.113789809,2592.8,1426.1,25,0.02318495,19.06,1,0,5.94
5,0.032405422,0.108185948,0.02682067,0.11055671,2538.4,1568.46,66,0.059393148,18.72,0.4,0,6.89
5,0.031675313,0.106024191,0.033626488,0.097957642,2427,1676.77,245,0.112934408,18.85,0.89,0,6.67
5,0.030969986,0.102783014,0.019550321,0.105937946,2519.4,1353.7,312,0.211403762,18.88,0.38,0,7.07
5,0.030252693,0.098432046,0.034021621,0.116677551,3021.6,1598.59,241,0.218723187,18.93,0.78,0,7.48
5,0.029442532,0.099152117,0.034888382,0.12357959,3014.8,1525.1,357,0.207537467,18.57,0.78,0,8.04
5,0.030393643,0.100106945,0.026201128,0.081912338,2651,1671.05,196,0.192960123,18.02,0.76,0,8.79
5,0.029464418,0.098243396,0.029508969,0.09668186,2642.9,1686.29,138,0.110069493,17.89,0.72,0,9.11
5,0.030468075,0.099855204,0.02781821,0.102763395,2683.2,1609.07,68,0.050971194,17.74,0.83,0,8.86
5,0.032861115,0.10645296,0.031730997,0.094748187,2758.8,1731.5,16,0.010553242,17.59,0.82,0,8.92
5,0.031924583,0.108696934,0.038191153,0.117453461,2700,2021.76,0,5.02E-06,16.96,0.91,0,9.45
5,0.030421912,0.100488892,0.027812613,0.073644295,2885.4,2189.29,0,0,17.49,0.82,0,8.61
5,0.029108909,0.097106985,0.030570583,0.078296733,2581.3,1583.95,0,0,17.14,0.78,0,9.24
5,0.028711012,0.094954587,0.03276702,0.091649349,2530.1,1734.9,0,0,16.84,0.75,0,10.04
5,0.027850857,0.092460877,0.025553224,0.082953968,2202.1,1551.09,0,0,17.19,0.72,0,9.51
5,0.027808437,0.090755312,0.025825264,0.086652714,2487.6,1454.66,0,0,17.74,0.75,0,9.69
6,0.027386616,0.090306278,0.03115703,0.100618047,2490,1804.31,0,0,18.2,0.75,0,9.48
6,0.026933484,0.088836881,0.028338002,0.093620367,2422,2116.59,0,0,18.57,0.75,0,9.45
6,0.026397473,0.087898996,0.028508601,0.09594373,2356.9,1855.53,0,0,19.21,0.92,0,8.84
6,0.026433174,0.087157731,0.023765305,0.097496647,2423.4,1719.11,0,0,19.34,0.95,0,8.94
6,0.026839394,0.089924858,0.026773089,0.081972795,2463.9,1540.38,0,0,18.62,0.75,0,10.9
6,0.027682194,0.09279103,0.029506142,0.094208476,2539.9,1622.34,0,0,18.19,0.75,0,12.02
6,0.028588445,0.095846553,0.03207799,0.122590778,2583.2,2031.01,0,0,18.82,0.75,0,13.04
6,0.031264829,0.10424123,0.032553873,0.118197792,2662.5,1821.16,0,0.000586233,18.53,0.78,0,14.11
6,0.032376252,0.106767983,0.033422378,0.099482107,2530.1,1160.05,36,0.028408853,19.48,0.76,0,13.19
6,0.032166596,0.107185425,0.02249152,0.147884597,2592.6,1533.23,97,0.082101784,19.89,0.75,0,13.15
6,0.032041283,0.10355726,0.0285816,0.133125243,2538.3,1574.86,268,0.139503342,19.76,0.78,0,14.07
6,0.03050344,0.10050988,0.035628339,0.108247302,2427.3,1284.84,333,0.205157723,19.55,0.72,0,15.39
6,0.030470986,0.099364148,0.021862445,0.087505409,2520.3,1581.09,347,0.206460201,19.38,0.75,0,14.29
6,0.030512425,0.100399634,0.026351339,0.104788759,3021.1,1476.82,284,0.186823402,19.25,0.81,0,14.38
6,0.029799671,0.101693168,0.034773429,0.108302906,3014.7,1667.04,238,0.171929043,19.81,0.75,0,14.25
6,0.030070341,0.097037249,0.026755586,0.093246734,2650.7,1524.84,171,0.132345457,21.66,0.75,0,12.76
6,0.030308942,0.099014489,0.028436909,0.096960933,2642.2,1631.94,59,0.051733394,22.79,0.48,0,10.95
6,0.032668215,0.107444394,0.034972067,0.111723114,2682.9,1547.01,15,0.009780508,23.06,0.42,0,12.49
6,0.031671004,0.106053793,0.025898523,0.116236085,2758.9,1862.64,0,6.86E-06,23.22,0.38,0,13.17
6,0.030496544,0.102100909,0.030079725,0.082895115,2699.8,1938.71,0,0,22.8,0.12,0,14.53
6,0.029552338,0.099970089,0.032123484,0.090985817,2885.6,1827.26,0,0,22.86,0.12,0,15.21
6,0.028696201,0.09471822,0.026603249,0.078305747,2581.7,1574.58,0,0,23.06,0.41,0,14.92
6,0.028264548,0.091301186,0.031123645,0.082981512,2529.6,1779.02,0,0,23.03,0,0,15.5
6,0.027075201,0.092134793,0.017310859,0.090589156,2201.6,1870.89,0,0,22.1,0.55,0,15.41
7,0.027157286,0.08956551,0.022004076,0.085669305,2486.6,1415.17,0,0,22,0.48,0,14.95
7,0.026557966,0.088153889,0.032589758,0.074499945,2489.6,1000.59,0,0,21.46,0.45,0,15.58
